"","BR","CN","DU","EL","HB","HN","KN","MB","MN","NK","PA","PE","RB","RN","SM","SN","SY","TB"
"OTU_219",565,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0
"OTU_2191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
"OTU_2194",0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,5,0
"OTU_2196",0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
"OTU_2203",0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
"OTU_2204",11,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,6,0
"OTU_2205",0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0
"OTU_2218",68,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"OTU_222",0,0,0,0,6,437,0,0,29,0,0,0,0,0,6,6,0,0
"OTU_2228",0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,0
"OTU_2235",0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2241",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17
"OTU_2243",0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2244",0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2246",0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2248",0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0
"OTU_2249",119,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0
"OTU_2289",0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0
"OTU_2308",0,0,0,0,0,0,0,16,5,2,0,7,0,0,0,0,0,0
"OTU_2321",0,0,0,0,0,31,0,13,0,0,0,0,0,0,0,0,0,0
"OTU_2329",0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_233",0,15,0,0,29,0,277,0,0,27,0,0,0,0,0,0,0,59
"OTU_2345",0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"OTU_2353",0,0,5,0,0,0,0,5,7,0,0,0,4,0,0,0,0,0
"OTU_2359",0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_236",0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,3,7,417
"OTU_2365",0,0,0,0,0,0,0,0,0,0,0,0,12,13,0,0,0,0
"OTU_2366",0,0,0,72,18,2,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2367",0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2370",0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
"OTU_2373",0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0
"OTU_2375",0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2398",0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2405",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0
"OTU_2420",0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2428",0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0
"OTU_243",0,0,0,0,0,12,0,77,8,0,0,0,0,0,114,140,20,177
"OTU_2432",0,0,0,0,0,0,6,12,19,1,0,0,0,0,0,0,0,0
